,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_09/03-02-03-01-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.604604167'))",,,,32.56853,0.08007451,30.970808,32.210148,34.981567,4.0107594,45.337,47.176075,65.82536,48.36457,0.42776498,0.93873006,0.022239,0.32374892,0.7761217,0.75388265,3.9098456,2.700543,4.6958756,2.3882453,0.16721475,1.0147895,20.102047,0.75881,-5.680437,-2.6913595,14.084329,0.76346636,-3.1666293,-6.3175397,0.018874342,1.2106247,0.88378966,0.7838557,6.3017993,0.4829951,0.82316476,13.561256,13.48242,0.6583649,856.02435,0.30325174,1103.7499,0.2153037,-91.131454,-1.0641433,1895.0176,0.11119948,836.5138,0.23338479,-92.83709,-0.9929344,2824.577,0.10081386,762.6461,0.34794468,-92.12968,-1.0070363,-9.927064,-0.5378618,15.216625,0.43179274,0.10057922,0.36677372,-0.02356491,-0.6886436,0.28003466,0.4914463,30.77004,0.29340488,-13.809708,-1.0178668,16.393322,0.7749765,-10.731754,-2.1366532,-5.030656,12.941126,0.029498404,0.0045871353,0.022037728,1.7429196,1.3215859,0.42166668,0.40584958,0.31166667,0.37830397,-36.249924
"('/content/ravdess/Actor_09/03-02-02-01-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.338666667'))",,,,32.73489,0.047833122,31.594257,32.19557,33.347397,1.7531395,18.544159,9.309456,7.6042447,10.642051,0.17776564,0.8453454,0.008898904,0.20237389,0.32325044,0.31435153,1.4284558,1.2225972,2.497027,1.2968553,0.030389136,0.98831177,25.511086,0.71440005,7.983512,1.3085293,3.2299218,4.156265,1.5435315,10.4132595,0.008017418,1.3139802,0.6744718,1.3412254,10.325388,0.29887736,1.42052,6.839932,24.684235,0.37692553,578.0988,0.42555246,1332.2528,0.17368671,-88.38496,-1.0725658,1530.7351,0.20891717,993.8738,0.34331554,-87.45959,-0.9968834,2571.3772,0.1661417,725.6566,0.43792897,-92.11757,-0.9079283,-17.509653,-0.39172894,24.402906,0.2928566,0.12022511,0.21005397,-0.026303196,-0.5929506,0.045166448,0.6135119,37.282154,0.27406088,6.8327384,1.5729524,0.4796366,31.227745,-2.7840538,-6.5640817,-7.137833,15.557928,0.061987415,0.00912199,0.0071677146,1.6917294,1.1385199,0.5366667,0.71455497,0.31833333,0.38189948,-45.3036
"('/content/ravdess/Actor_09/03-02-02-02-02-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.372041667'))",,,,33.00752,0.08786865,31.389013,32.394936,33.924755,2.5357418,0.29508075,0.0,-1.1663018,0.0,0.13511597,0.80625015,0.0074555166,0.16184984,0.22517328,0.21771777,1.0833788,0.5552696,1.504087,0.7605807,0.03000054,0.9539126,23.108133,0.92467517,10.801454,0.90060014,7.0394063,1.1089119,0.12698203,118.70971,0.011778328,1.5138276,0.67102855,0.96006745,10.249245,0.26815778,4.3105803,1.9047841,27.025429,0.380463,618.60565,0.40997404,1200.7899,0.20468187,-94.38195,-1.0002594,1630.0125,0.20716603,882.25055,0.24709092,-96.067696,-0.8876942,2678.3635,0.16272241,640.56396,0.5517757,-98.868484,-0.83792174,-20.751425,-0.41595045,27.025986,0.30806658,0.11708563,0.22736019,-0.027796779,-0.69225293,0.046041735,0.50616664,37.448147,0.34914133,13.9646015,0.5929882,8.345549,0.94507104,-3.0920134,-5.733625,-2.247604,9.906225,0.09430807,0.012506565,0.008843362,1.8656718,0.75329566,0.775,0.4114912,0.3483333,0.42219332,-47.27576
"('/content/ravdess/Actor_09/03-02-02-01-01-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:06.039354167'))",,,,32.806953,0.04741934,31.56788,32.322094,34.015205,2.4473248,20.488476,9.1931095,9.525763,4.996761,0.19884734,0.8894179,0.0025437204,0.19971272,0.37245584,0.36991212,1.5938718,1.20404,3.2374585,1.74616,0.038498607,1.230101,23.889784,0.8175721,6.076674,1.7275563,2.0966773,5.692163,-1.8797526,-8.393185,0.008471463,1.479422,0.5614679,1.1309687,10.33547,0.29943475,2.9570143,3.4467332,24.732857,0.5071667,607.46185,0.47343612,1311.5674,0.22818314,-88.30296,-1.0710688,1558.9181,0.22601837,1007.3498,0.28477392,-86.313515,-1.0101982,2610.7832,0.18093506,663.7598,0.43211985,-89.9303,-0.9397132,-17.781778,-0.45436975,24.005365,0.35696542,0.12289393,0.22074214,-0.029145153,-0.5916156,0.05864672,0.83072996,36.750298,0.27883524,7.791376,1.530511,1.1314465,12.607081,-4.9220715,-3.8213892,-3.5250673,12.050926,0.10459172,0.016330298,0.0085377935,1.4950166,0.67001677,0.91499996,0.43436736,0.35833332,0.4746022,-43.619694
"('/content/ravdess/Actor_09/03-02-03-02-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.671333333'))",,,,32.093018,0.088725775,30.791544,32.143047,34.12502,3.333475,55.622147,43.129772,63.19668,44.947605,0.70468223,0.95968485,0.01772577,0.5201202,1.4426192,1.4248934,6.5674057,4.643711,9.527451,5.3524375,0.36964512,1.0232893,17.1443,0.9884456,-8.223088,-2.3073406,19.36279,0.61647165,-1.6461504,-11.976477,0.027289188,0.97443014,1.0044163,0.862957,4.2787185,0.71901864,0.7651903,14.671972,8.921547,1.0995535,838.65045,0.33074716,1171.12,0.28289047,-92.144356,-1.0433192,1867.5164,0.11997306,891.4976,0.27864477,-88.05136,-1.0676914,2766.5947,0.10817423,888.17535,0.335146,-87.419426,-1.0830368,-6.6120315,-1.0725666,10.617782,0.77671134,0.07622447,0.6531995,-0.021550752,-0.8085016,0.6134374,0.5149,28.515114,0.36145616,-17.959396,-0.9886481,24.941767,0.4345807,-8.598195,-2.6355324,-2.5672407,10.28253,0.037821904,0.010238718,0.036233604,1.7167382,1.0845987,0.53,0.4873602,0.30833334,0.35624972,-30.762238
"('/content/ravdess/Actor_09/03-02-05-01-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.204187500'))",,,,32.454403,0.17179658,30.621387,31.712822,33.129097,2.5077095,247.54895,142.16087,120.68987,106.31762,0.44912857,1.0887659,0.014345003,0.23906839,0.9333519,0.9190069,5.922839,3.2406032,6.784205,3.9039407,0.15029244,1.2018477,15.549128,1.1839614,-4.144028,-3.6923072,11.888866,1.0288281,8.404338,1.3292044,0.04983925,2.7185185,0.9287825,0.9012132,5.929411,0.8975271,1.6819757,6.11181,11.668245,0.7708543,931.14844,0.27354512,1101.1888,0.32925057,-111.47387,-0.84709316,1915.0499,0.13611288,1031.5684,0.31827974,-109.32235,-0.85653466,2869.954,0.10868769,906.50934,0.29412204,-110.08334,-0.843104,-5.603022,-1.3172433,11.983331,0.6652833,0.09852046,0.4024415,-0.00892813,-1.6546967,0.29283893,0.55803066,27.186102,0.6625922,-13.2137,-1.2076927,17.680744,0.6959572,7.0988336,1.9594481,-4.190309,14.52722,0.025807198,0.012013433,0.022465747,1.9093078,1.2077295,0.38799998,0.47071856,0.3483333,0.41285256,-35.219917
"('/content/ravdess/Actor_09/03-02-04-02-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.304291667'))",,,,32.79564,0.05689453,31.23748,32.242626,34.69117,3.4536896,81.82359,98.7273,15.568931,7.031121,0.18390872,1.2196116,0.012552448,0.097402416,0.2955163,0.28296387,3.0481794,2.176489,3.7467992,3.127738,0.058989424,1.4948713,17.279196,0.9899439,0.5952914,22.938492,12.415674,0.79085445,5.9970117,2.1550736,0.02126158,1.4195127,1.1365814,0.7431532,7.7879844,0.40550882,7.047774,1.2709892,23.642866,0.2620099,717.0773,0.40790597,1231.0471,0.26384923,-119.7932,-0.7736556,1739.0863,0.15823156,1007.4936,0.30630106,-119.86272,-0.7335988,2719.0205,0.12137095,957.316,0.3587892,-122.10795,-0.700611,-14.578496,-0.41393882,20.912552,0.34076566,0.09425483,0.40499955,-0.013357144,-0.9308622,0.12132358,0.83292234,32.547092,0.33557647,-1.8077313,-7.8569584,17.4711,0.4880609,2.1000128,8.009234,-3.9302173,12.442644,0.057289634,0.0084205335,0.0099347895,2.5641026,1.4150944,0.30666664,0.08653837,0.37666667,0.44783428,-42.63373
"('/content/ravdess/Actor_09/03-02-05-02-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.170833333'))",,,,33.078796,0.097380385,31.309841,32.27215,34.489758,3.1799164,32.19997,3.5264282,41.815678,49.512005,0.61516714,1.1446422,0.021330401,0.3011327,1.3344094,1.313079,11.358399,7.151254,9.406072,4.3111176,0.35666505,1.3434767,14.529113,1.0347645,-6.746792,-2.1112149,12.347561,1.1149522,9.169278,1.6177655,0.036094934,0.7686173,1.5171182,0.5793469,1.1656352,3.8001227,3.0032375,3.2386887,10.861754,0.62970024,901.94037,0.25451705,1071.9747,0.36965317,-111.91034,-0.8245191,1894.9131,0.12816648,1019.63837,0.23735683,-107.67085,-0.85859627,2822.1807,0.086701706,895.2837,0.2666338,-108.156456,-0.84598434,-6.0710826,-0.79724026,11.891722,0.49062732,0.07146559,0.6170699,-0.008935314,-1.9573131,0.70118773,0.6904581,25.849262,0.38680825,-12.989705,-0.9258165,15.146741,1.0857973,14.376922,1.0927974,-2.7044897,11.986837,0.028855927,0.008780493,0.028921546,2.1634617,1.459854,0.32999998,0.32041636,0.33166668,0.40300608,-30.62451
"('/content/ravdess/Actor_09/03-02-06-01-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903916667'))",,,,32.24027,0.07071335,30.927828,31.864962,33.81926,2.8914318,121.44218,219.66357,40.715885,36.651627,0.22714666,1.0619229,0.020917814,0.10038177,0.47316527,0.45224747,4.2122316,2.7674577,4.672792,2.6997077,0.088355,1.1843513,14.922638,1.1761522,2.9767902,4.001574,10.188582,1.0212066,6.947253,1.6518159,0.043593366,2.773968,1.2067354,0.66984195,7.2500987,0.35308716,5.7074976,1.4067976,21.078104,0.27413356,752.16205,0.37203714,1277.1157,0.25188053,-126.31465,-0.7112818,1794.6545,0.15026322,950.4744,0.29700875,-122.088745,-0.7108052,2760.8494,0.12843914,992.82874,0.41920555,-123.395256,-0.6914046,-14.226045,-0.42888084,21.060003,0.3681426,0.061073568,0.6184297,-0.0139413,-1.0751197,0.17061526,0.539731,30.063402,0.41731706,2.1585488,5.4858775,16.697033,0.555366,6.428713,2.3756845,-0.76805687,9.74672,0.056468587,0.009038807,0.02525904,2.3136249,1.0416667,0.4175,0.43083495,0.41599998,0.41166005,-41.425594
"('/content/ravdess/Actor_09/03-02-03-02-02-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.637979167'))",,,,32.072296,0.13931666,30.307577,32.02499,33.636414,3.3288364,106.23527,60.298317,105.25348,96.62906,0.6521003,0.9866754,0.011406807,0.45261955,1.2760795,1.2646728,8.247105,5.2706966,6.615605,3.9132512,0.33958358,1.0952854,18.905798,0.9050762,-9.115775,-2.170072,17.388721,0.6946339,2.3691556,6.3134613,0.050499544,1.7106386,1.1922308,0.93817854,3.7975578,0.89341986,0.8234973,12.066358,7.3294716,1.3144301,855.3083,0.3148917,1126.9573,0.2752592,-93.38863,-1.0294794,1853.4028,0.12284541,930.4777,0.28179577,-90.937584,-1.0391103,2749.816,0.102261856,893.0308,0.27340016,-89.96645,-1.0609659,-5.824438,-0.9256987,10.435428,0.6094509,0.09516433,0.45703274,-0.018141422,-0.8449123,0.5767787,0.5763131,29.945929,0.3700988,-21.359312,-0.7913111,23.018885,0.51455045,-3.198559,-5.161862,-4.07914,11.487992,0.043675166,0.010919327,0.034160558,1.948052,1.5317287,0.36285713,0.23364894,0.235,0.33440247,-31.705057
"('/content/ravdess/Actor_09/03-02-06-02-02-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.037375'))",,,,31.868412,0.10081133,30.806486,32.1774,33.565945,2.7594585,76.513756,38.995857,105.81301,134.75949,0.33175912,1.2590127,0.021299178,0.0773218,0.7518458,0.7305466,6.219474,2.8460472,6.4612117,3.9601657,0.17775832,1.4733135,14.568057,1.0229498,1.6258043,7.9334016,11.56199,0.8551959,5.2329493,2.8413165,0.044908985,1.1827646,1.2814556,0.6755914,4.0084124,0.92984414,3.4400232,3.2694566,16.664078,0.3518786,791.0889,0.30217978,1180.4917,0.23516728,-130.00893,-0.687517,1806.5327,0.12322386,890.09863,0.23121655,-126.878204,-0.6877351,2770.4417,0.08790946,845.18134,0.34102204,-126.51764,-0.6927045,-11.670302,-0.47001725,17.846174,0.3609874,0.06585141,0.68689305,-0.018741488,-1.0219619,0.41890445,0.6312391,26.591188,0.5582686,-1.1953367,-12.696092,15.51918,0.5906853,-0.85935485,-22.621542,-6.473803,15.251937,0.017886396,0.008382502,0.015363869,1.7412935,1.2594458,0.31599998,0.2764489,0.38,0.37912178,-34.89014
"('/content/ravdess/Actor_09/03-02-02-01-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.904895833'))",,,,32.91477,0.11713409,30.991646,32.077374,34.51001,3.518364,22.45861,12.891843,18.663198,10.381702,0.27890462,0.8550026,0.021378009,0.28978947,0.499251,0.477873,2.384343,1.8244606,4.209145,2.5515904,0.06669063,0.96666723,16.581831,1.3686564,1.6904378,7.585709,9.376209,1.0563816,-2.4939492,-6.5647116,0.014437286,1.4093959,0.8282887,0.95620763,8.781485,0.43469825,0.44359624,23.037348,17.467869,0.58616984,737.1119,0.37664315,1236.5989,0.19856073,-97.672264,-0.9827855,1775.9874,0.17638478,834.121,0.27285486,-91.44882,-0.97934574,2830.7683,0.13921174,617.08905,0.35756454,-92.514046,-0.9581802,-13.521466,-0.5666347,19.327684,0.44908497,0.11302999,0.28295255,-0.024062196,-0.70099056,0.10548668,0.50244135,31.362602,0.4715768,1.0386964,12.257474,9.413208,1.257439,-5.5379047,-3.4422162,2.925848,5.8936176,0.06020663,0.008861653,0.01209554,1.6359918,0.6198348,0.9466666,0.67400956,0.4825,0.39776722,-40.56489
"('/content/ravdess/Actor_09/03-02-04-02-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.170833333'))",,,,32.038574,0.050459206,31.093613,31.73897,33.770325,2.676712,94.283844,129.38618,20.430986,10.170561,0.14606081,1.132553,0.010713962,0.08164786,0.26781145,0.25709748,2.122835,1.7903888,2.3485582,1.4305142,0.03914536,1.3275203,15.309644,1.1991869,5.2100816,2.705366,12.275823,0.82146984,7.4755383,1.5944693,0.015155425,1.0661207,1.0545194,0.76618433,8.457934,0.4351499,8.318268,1.6645665,23.68583,0.2864523,716.3585,0.40487173,1269.8558,0.27483797,-125.16005,-0.72430885,1755.1023,0.14461958,955.82306,0.3736733,-125.72289,-0.68610317,2788.6748,0.11465453,942.9221,0.36174935,-127.95732,-0.6543685,-15.286116,-0.42252412,22.718449,0.3591042,0.089560814,0.36530247,-0.011345979,-1.0999321,0.0811745,0.67020893,31.52657,0.42804796,3.8010116,4.2390933,18.704834,0.42886207,6.291386,2.5725458,-3.093203,11.210216,0.059458606,0.01002766,0.009759758,2.4038463,1.216545,0.338,0.15599999,0.385,0.45113745,-46.153446
"('/content/ravdess/Actor_09/03-02-04-01-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.138479167'))",,,,32.207455,0.060940713,31.094902,32.10497,33.99171,2.8968086,37.81975,21.46067,27.95086,18.869883,0.26613444,0.94300056,0.010659726,0.23382041,0.49040794,0.47974822,2.4242103,1.8611659,4.3119473,2.6034298,0.070595495,1.0793581,24.049295,0.80040187,0.1883381,53.86405,7.9571447,1.3529202,2.2642817,6.3190813,0.018792626,2.9743645,0.8552326,1.1031268,9.070351,0.39016083,4.4462395,1.9916909,24.305407,0.30682746,827.21954,0.263629,1158.314,0.1950749,-88.074196,-1.074929,1832.9076,0.103106715,900.1393,0.27959886,-92.66269,-0.96387136,2856.4773,0.10043293,739.3916,0.54491025,-95.82116,-0.9045747,-15.222449,-0.42916098,22.522154,0.3110305,0.09603335,0.48710918,-0.023682998,-0.77051973,0.11630737,0.59111995,37.80423,0.29619023,-1.7058429,-6.0672307,9.534521,1.3214735,-0.28331214,-61.516323,-2.4758415,10.227117,0.065933265,0.010243613,0.0067274286,1.5625,0.7889547,0.7375,0.76946,0.505,0.47167253,-39.708973
"('/content/ravdess/Actor_09/03-02-05-01-01-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.037375'))",,,,31.622223,0.092505366,30.637337,31.484251,33.804043,3.166706,59.768,55.266838,43.22997,33.81044,0.4556564,1.1716299,0.012564669,0.19774254,1.0452858,1.0327212,7.4997306,4.130872,8.1299715,4.5937514,0.19089663,1.3280443,17.216265,0.8903466,-3.3084292,-5.0862007,15.538128,0.7159491,6.7947454,1.71753,0.018195897,1.0620114,1.0597688,0.8122205,5.814584,0.60362685,1.4252874,6.924503,13.368571,0.53132135,899.69556,0.28877357,1080.0679,0.31916532,-106.92984,-0.89040405,1898.5452,0.122097395,982.08527,0.27519983,-107.11696,-0.8711101,2831.6838,0.10044645,886.8215,0.31709382,-108.00451,-0.8556063,-7.372768,-0.68748176,13.693501,0.4137626,0.093929134,0.43874326,-0.012332973,-1.0620342,0.38400117,0.6310248,29.434395,0.37789944,-14.331953,-1.137973,18.554739,0.74377865,4.101699,3.6590805,-5.086864,13.263705,0.030980518,0.008679346,0.007301764,1.9900497,1.2594458,0.382,0.23953289,0.4825,0.45559713,-33.915207
"('/content/ravdess/Actor_09/03-02-02-02-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.972645833'))",,,,32.747997,0.052146904,31.476183,32.2528,33.321842,1.8456593,26.320002,22.807999,14.098602,7.650005,0.15148312,0.77838457,0.027599804,0.14951171,0.24472983,0.21713004,1.1634365,1.0509673,1.9340147,1.0087044,0.03513374,0.9648655,28.436638,0.66209996,12.445088,0.90178746,10.446223,0.74280477,-1.8961788,-8.052217,0.009417054,1.0525099,0.6416826,1.0587362,10.252376,0.23312184,3.806078,2.1050367,28.927565,0.31701797,631.2859,0.38872665,1254.6969,0.18952496,-82.201805,-1.0929475,1661.7087,0.20971021,932.0054,0.337081,-84.9247,-0.95792264,2692.1316,0.1618943,689.53723,0.49054044,-88.959564,-0.88307464,-22.392897,-0.3282877,27.121416,0.26286688,0.09944132,0.42391902,-0.02999668,-0.57595706,0.045274526,0.6453524,38.726345,0.28561488,14.134163,0.6847974,11.194541,0.67903584,-5.4576316,-2.964368,-8.858515,17.414997,0.06224184,0.008807901,0.020131947,1.5100671,1.0152285,0.635,0.5119163,0.315,0.3561718,-46.422306
"('/content/ravdess/Actor_09/03-02-05-02-02-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.804791667'))",,,,32.877514,0.18099141,31.356258,32.104042,34.926853,3.5705948,87.36561,25.679588,0.6191387,30.555738,0.5540819,1.2762499,0.0107434,0.049511116,1.3054419,1.2946985,11.452346,5.9634857,9.072404,5.211963,0.29700062,1.5098448,9.855971,1.6012828,-4.390949,-3.4176416,12.29317,1.0297788,9.89502,1.2312572,0.039263327,1.4729556,1.2225742,0.57711506,1.8555623,2.4852922,3.9287243,3.1379924,8.39268,0.83235925,956.5217,0.24460779,994.1772,0.34257364,-127.31703,-0.7103015,1968.464,0.10620363,922.4513,0.21435747,-122.21843,-0.75737953,2869.2495,0.08773566,965.76154,0.2729544,-122.85936,-0.74778616,-2.992363,-2.1992788,7.913213,0.87057036,0.07918894,0.550441,-0.007688185,-2.1870944,0.70210683,0.6685428,21.232176,0.776277,-13.174803,-1.2921865,19.317366,0.72333527,13.409235,1.0498853,-1.3087791,9.99269,0.038786687,0.011113929,0.027147656,1.4613779,1.4767933,0.26714283,0.14810365,0.38714287,0.5769059,-31.601204
"('/content/ravdess/Actor_09/03-02-06-02-01-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.970625'))",,,,32.44086,0.16897894,30.017727,32.381382,35.292152,5.2744255,64.222244,45.57714,74.29897,54.780224,0.353018,1.2054507,0.027245125,0.17760772,0.68123436,0.65398926,9.960835,5.6609907,6.9260235,4.6863494,0.19573946,1.3953366,16.172832,0.8011504,-0.015132675,-716.8906,14.099924,0.68542427,10.142,1.4041332,0.09034182,2.0110621,1.645019,0.70081264,4.22777,0.8861773,4.9638047,1.9964426,16.235054,0.5235291,765.6266,0.34457976,1120.9003,0.324945,-119.696434,-0.7613023,1793.8214,0.12163658,885.27875,0.4270427,-115.3718,-0.77222115,2769.704,0.08967109,886.9991,0.34989372,-116.2545,-0.7591174,-11.37369,-0.60188353,17.801533,0.45770973,0.031227171,1.627534,-0.014838157,-1.2553717,0.39639187,0.73459405,24.484446,0.5252484,-0.9087629,-12.542266,18.39724,0.5634942,8.022665,2.3093114,-8.607464,17.53178,0.011329638,0.009742994,0.024023777,2.777778,1.534527,0.29333332,0.16579773,0.24875,0.38008016,-34.819153
"('/content/ravdess/Actor_09/03-02-06-01-01-02-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937250'))",,,,31.700773,0.10911138,30.671875,31.856503,34.429356,3.7574806,31.81269,20.038862,43.18015,31.246624,0.2671175,1.1020157,0.020302543,0.12520677,0.52915114,0.5088486,4.7774553,2.841837,4.973963,1.9998186,0.10500064,1.2221203,17.927172,0.90947956,1.7882736,6.5209184,10.8585415,0.8664847,9.972799,1.2093548,0.028759388,1.392209,1.1211348,0.6714584,6.403282,0.5255595,7.5233774,1.2810938,23.653057,0.26758027,753.7056,0.3258344,1211.9418,0.26508972,-113.93875,-0.81544787,1757.6709,0.11525849,901.9778,0.25208667,-113.65635,-0.7870073,2830.2786,0.093158275,833.2411,0.45713076,-116.54566,-0.7418588,-13.430386,-0.45752853,21.284979,0.36919317,0.057630416,0.7688992,-0.011082514,-1.3251867,0.20861875,0.55677557,31.191833,0.3782917,-0.7305704,-18.092823,15.223274,0.6648759,6.7028456,2.3035324,-8.604213,19.971807,0.014239689,0.011518886,0.011600631,2.2959185,0.7751938,0.6133333,0.5704579,0.48999998,0.46346518,-38.975826
"('/content/ravdess/Actor_09/03-02-02-02-01-01-09.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.438770833'))",,,,32.777092,0.05045255,31.412905,32.314228,33.40428,1.9913769,18.22917,6.053297,17.806686,7.8511977,0.1509405,0.80727565,0.009180887,0.16675302,0.25494435,0.24576347,1.1586936,0.7282486,2.3066676,1.3413255,0.031779103,0.96194464,24.290243,0.83584523,9.243481,1.0665438,4.1593566,2.8118906,1.1005025,15.477044,0.008310962,1.162578,0.58657515,1.1048282,10.501372,0.20404473,5.189469,1.4164104,29.308405,0.36717138,597.5169,0.43555543,1281.0228,0.20653479,-95.83726,-0.9939536,1596.4261,0.20639461,977.3625,0.21749394,-96.676445,-0.8942299,2633.4604,0.17082754,658.0532,0.4228434,-100.3361,-0.8307718,-20.744427,-0.37503228,27.720339,0.29790592,0.11763869,0.22326057,-0.027523257,-0.6097437,0.049453247,0.5362677,38.871433,0.25680208,12.057493,0.7131708,3.2325323,4.3564143,-2.661887,-7.66565,-4.172184,13.082544,0.05453394,0.009811024,0.0074276184,1.6605166,0.9310987,0.62,0.46591845,0.35999998,0.43305117,-46.362328
