,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_08/03-01-04-02-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937270833'))",,,,38.622223,0.08236823,37.01077,39.18907,41.078716,4.0679474,77.62098,28.612957,46.39592,23.820807,0.13620481,1.2224126,0.014828619,0.06419276,0.25901747,0.24418885,3.156534,2.0268805,2.6976736,2.6408124,0.050179537,1.4621798,14.930417,0.9609019,2.5985138,5.359283,11.784611,0.9604558,0.98571575,18.457478,0.023320315,1.1242737,1.1244489,0.7879478,9.089268,0.47203666,10.855669,0.92986614,16.846796,0.643394,611.8964,0.521137,1182.5968,0.29306105,-171.00064,-0.38211584,1626.9102,0.19690576,863.75287,0.45561838,-145.95836,-0.5453051,2673.8352,0.12018093,858.65735,0.33679315,-147.04228,-0.53018945,-14.065251,-0.6592678,23.64859,0.4508041,0.095386386,0.32986948,-0.013384496,-0.7658687,0.12528463,0.7028438,25.500292,0.55861634,-5.026744,-3.3143384,16.496962,0.9212403,-19.163126,-0.83176476,-13.811937,25.638578,-0.0032849796,0.0060176835,0.01726518,2.0408163,1.5503876,0.19,0.21393144,0.37142855,0.45649058,-44.670467
"('/content/ravdess/Actor_08/03-01-07-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937270833'))",,,,33.104275,0.117677316,31.524147,34.266598,35.68628,4.1621323,58.274002,47.333008,32.478973,14.089354,0.12682174,1.1707096,0.010339607,0.041398242,0.24771436,0.23737475,3.394392,2.880998,2.8161721,1.8645415,0.042316187,1.4471953,15.227496,1.225348,12.830035,1.024123,8.941105,1.8734697,3.8992624,3.8912854,0.027995212,1.3402593,1.0468659,0.6650269,6.5648637,0.7774732,6.843274,1.2645239,24.552462,0.5831161,537.01025,0.4076715,1199.7449,0.24941239,-137.25879,-0.65401155,1608.0409,0.21001534,798.45337,0.5827041,-135.15201,-0.6307205,2677.6863,0.13138685,983.09814,0.6953226,-137.50049,-0.5966331,-16.353527,-0.6828777,27.54682,0.47808313,0.09782625,0.328397,-0.01889668,-0.8212891,0.10078867,0.63980794,29.15217,0.6595569,10.470907,1.5437788,11.855082,1.9315014,-10.335397,-1.4164867,-13.267176,24.156082,-0.006049007,0.008169228,0.008913228,2.2959185,0.7751938,0.46666667,0.12684199,0.59999996,0.43098724,-46.100063
"('/content/ravdess/Actor_08/03-01-01-01-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.636979167'))",,,,34.297977,0.07089786,32.48509,33.775272,36.875984,4.390896,25.016794,10.144165,4.59516,13.334014,0.12504826,1.2673413,0.009774056,0.01935837,0.22725329,0.21747923,3.4424632,1.812721,2.9157505,1.4566104,0.036839843,1.3323702,17.119663,0.8497992,9.79427,1.5809865,13.168276,0.8861814,0.14917958,116.519135,0.015668059,0.89095587,0.9529282,0.76912147,7.9356728,0.5536576,11.083202,0.8195915,24.103865,0.42670333,553.63116,0.36464643,1138.6523,0.18324077,-141.66049,-0.61043346,1709.0436,0.15892851,765.40155,0.5375925,-138.43861,-0.6015458,2818.845,0.09275461,969.1414,0.67231226,-140.10147,-0.57765895,-14.89798,-0.6099597,24.01634,0.3668556,0.087520406,0.38135746,-0.014500915,-0.75306404,0.08690304,0.5792684,27.588932,0.47498384,3.5571198,5.4720764,20.272854,0.7378958,-17.536715,-0.79615015,-16.56763,27.607843,-0.013128221,0.004682105,0.0105796615,2.7624311,1.4005603,0.24,0.07321202,0.45,0.4909175,-47.59749
"('/content/ravdess/Actor_08/03-01-01-01-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,33.220165,0.071488425,31.703503,33.27742,35.16827,3.4647675,59.469738,27.47201,25.792597,13.0346985,0.13335054,1.3056605,0.00960653,0.021339893,0.26606056,0.25645402,3.490482,2.365045,2.3183448,1.2932323,0.039176013,1.3297119,16.442034,0.9194406,11.103363,1.3908877,11.631416,1.151539,1.8055326,8.73832,0.022059856,1.2209256,1.0792323,0.7325906,6.797869,0.6605595,7.410788,1.0179433,24.619436,0.41774064,554.2723,0.4215161,1164.7753,0.18726511,-134.39108,-0.6753533,1655.9408,0.18377258,817.32794,0.48819053,-131.19945,-0.6667597,2750.655,0.08328287,734.5968,0.42162687,-133.88733,-0.62539834,-14.346207,-0.6297056,24.566467,0.31952,0.08943766,0.33029047,-0.01300916,-1.0509629,0.09085307,0.5431499,27.847187,0.51044166,5.3666444,3.697956,14.419112,1.3098855,-13.591362,-0.9822008,-16.966188,28.288387,-0.026908575,0.00661347,0.008026111,2.0057306,0.8720931,0.42999998,0.100332774,0.52,0.47576255,-46.74005
"('/content/ravdess/Actor_08/03-01-06-02-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903895833'))",,,,46.14874,0.06795286,44.95461,46.229927,47.42527,2.4706612,98.100426,124.99533,79.47258,76.31074,0.6361506,1.3935755,0.0147023,0.18206735,1.2453222,1.2306199,17.208382,10.03894,21.234879,10.973456,0.43778014,1.6247517,6.9696546,1.4249972,-4.6556706,-3.8216002,6.086235,2.2864265,-8.832456,-2.618432,0.02691615,1.4921862,1.2019546,0.64865357,9.613873,0.52431905,7.483271,1.1223453,9.539383,1.2406845,799.913,0.3718066,963.56696,0.25066203,-152.51762,-0.5477661,1851.4226,0.19184358,639.1993,0.5302082,-131.15067,-0.68437827,2976.1824,0.11234674,644.31366,0.5280929,-132.53572,-0.6619435,-6.725569,-0.9210156,16.873186,0.30594996,0.06077221,0.8050427,-0.0012850139,-7.884614,1.1341063,0.69339526,12.277544,0.7587284,-19.981304,-0.81253415,3.7080178,5.150598,-31.953728,-0.662438,-11.560276,22.573294,-0.0035751893,0.0062680957,0.039101083,2.0565553,1.0416667,0.345,0.24088378,0.59,0.5689903,-26.28047
"('/content/ravdess/Actor_08/03-01-02-01-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.403416667'))",,,,34.10601,0.081967,33.34189,34.361816,36.052063,2.7101746,120.67698,77.69314,49.411373,39.03034,0.088553116,1.1896596,0.008855558,0.017620707,0.18054768,0.17169213,2.2552714,1.558047,2.2002518,1.2132422,0.023185624,1.3033949,14.850998,1.062716,12.437183,0.9638979,11.456375,0.9720514,2.7911334,5.29352,0.016715817,1.330049,1.0806073,0.69417125,8.394716,0.50290686,10.474972,0.8560673,26.429094,0.38552532,585.56256,0.36778817,1145.3584,0.20811208,-148.29723,-0.55359757,1684.7267,0.17778721,828.7333,0.45788616,-146.90253,-0.53786385,2813.6667,0.083647534,723.5781,0.5246012,-149.03482,-0.507268,-15.538106,-0.68816274,26.634027,0.37576452,0.08679421,0.27655628,-0.011864493,-0.8962434,0.05768193,0.51026934,30.043093,0.4763694,7.3465433,2.2773094,15.307713,1.0836244,-14.105115,-0.86743325,-14.459404,24.901573,-0.003680981,0.005485333,0.008520455,2.6548674,1.1976048,0.25,0.26720777,0.45,0.4520177,-51.70371
"('/content/ravdess/Actor_08/03-01-06-02-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.937270833'))",,,,44.591743,0.03154162,43.37597,44.806854,46.004166,2.6281967,43.838593,42.191765,17.759548,10.137124,0.6790439,1.2536594,0.017111842,0.12605365,1.7628517,1.7457398,15.415797,10.276553,13.099179,8.099641,0.49953657,1.5385871,11.263241,1.0135438,-2.9548619,-5.8054976,3.9913478,3.8446107,-10.2885,-2.409423,0.015260112,1.2939911,0.984042,0.87061954,11.302679,0.43065438,7.2989125,1.0372527,11.4002075,1.0300428,769.0437,0.42019925,1058.3497,0.31477463,-150.99411,-0.554147,1819.2864,0.21456784,728.4424,0.66071755,-128.50531,-0.7054836,2966.5925,0.12738967,534.7651,0.67457193,-130.77187,-0.6704758,-8.347404,-0.89197326,18.352282,0.34898242,0.06489999,0.8740599,-0.0029048747,-3.196092,1.1275382,0.6379227,15.466021,0.6661387,-14.813514,-1.1346192,0.8237865,26.026758,-33.55473,-0.70202035,-15.075128,28.027145,-0.012396801,0.0065627308,0.11209719,2.2959185,0.7751938,0.48666668,0.06944222,0.585,0.5054948,-25.591106
"('/content/ravdess/Actor_08/03-01-05-02-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.970625'))",,,,40.69801,0.12454864,37.27186,40.84136,43.565117,6.2932587,202.4192,240.33836,33.478455,37.873455,0.53106666,1.2814174,0.016397486,0.21604308,0.94772434,0.93132687,13.735054,13.461874,13.861675,9.048534,0.41269073,1.5606745,13.527725,1.0920442,-0.61832154,-27.38967,5.262789,3.427765,-9.876994,-2.1903312,0.034066334,1.4317434,1.2950873,0.611107,6.760366,0.77316034,4.880735,1.922232,12.255397,1.2535573,680.1576,0.40263313,1118.861,0.242394,-148.45451,-0.5625132,1683.0192,0.17732519,810.4363,0.4636948,-120.527115,-0.75964284,2866.1948,0.09866412,686.07623,0.60761565,-123.271805,-0.71454877,-7.656527,-1.2273654,21.162996,0.49861622,0.03245588,1.7677195,-0.008601855,-1.8261583,0.89808244,0.7971302,20.895584,0.7377388,-10.0444145,-1.7752868,5.813881,4.0801554,-27.87415,-0.6469753,-12.8052435,25.07062,-0.015252533,0.008215514,0.060522027,2.2727275,1.2787725,0.324,0.3790831,0.43400002,0.3848948,-28.460752
"('/content/ravdess/Actor_08/03-01-07-01-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903895833'))",,,,33.032215,0.20503795,30.289406,33.820576,36.446552,6.1571465,62.50972,25.311184,655.8712,629.3434,0.109713316,1.2315938,0.009344652,0.028233496,0.22016078,0.21081613,3.1712654,2.0676455,2.4042883,1.9447078,0.038118515,1.5486646,15.607961,1.1412029,11.250981,1.1986413,9.58452,1.4935844,4.309632,3.7952223,0.021888822,1.0694051,1.011623,0.5903169,6.124994,0.86422664,9.24478,1.6393783,25.21055,0.5127847,528.2645,0.37428337,1237.9075,0.2038344,-149.08696,-0.56060064,1567.6989,0.18110092,888.5865,0.3438145,-144.9848,-0.56109977,2629.514,0.1281356,787.7566,0.49089357,-146.01328,-0.5353588,-16.42881,-0.6354739,28.827394,0.41724446,0.09251745,0.29457316,-0.016729841,-0.71984684,0.099196054,0.7130383,31.511864,0.54714453,7.220475,2.334216,9.054797,2.2745078,-10.916962,-1.5173446,-15.151587,26.116096,-0.021291541,0.0070811133,0.010087638,2.5706942,1.3020834,0.236,0.14677873,0.42499998,0.46849936,-47.686848
"('/content/ravdess/Actor_08/03-01-08-01-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.536875'))",,,,37.477013,0.13137595,34.230404,36.88961,40.642124,6.4117203,49.549767,6.6256924,-221.39641,169.93616,0.1858974,1.2655009,0.009235498,0.018786313,0.42594483,0.41670933,4.77534,2.548593,4.097781,2.4139864,0.08489393,1.4203657,16.050146,0.8897571,10.536327,1.3524225,9.38769,1.4832252,-0.0268983,-697.3875,0.025798935,1.1509876,1.1290486,0.60627186,7.5748997,0.5327115,14.61369,0.63427913,25.115177,0.32354876,616.80115,0.44741693,1141.2771,0.21914564,-150.22723,-0.5454718,1673.5961,0.18164228,769.8447,0.45417565,-139.93365,-0.5917602,2820.2925,0.09595213,767.90045,0.5493704,-142.21846,-0.56006867,-14.691829,-0.6084388,25.491821,0.4061171,0.106044285,0.35015687,-0.013301701,-0.80106974,0.20663103,0.48214316,25.80286,0.5749052,3.2808862,4.683829,8.802589,2.3469691,-18.33046,-0.9797632,-18.276436,30.442783,-0.016848698,0.0057388134,0.023240393,2.5568182,1.1527377,0.2875,0.29175118,0.44599998,0.4426104,-41.36019
"('/content/ravdess/Actor_08/03-01-08-02-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870541667'))",,,,40.24432,0.12237405,36.34463,39.57584,45.283157,8.938526,88.81264,54.980186,174.42006,203.26332,0.26375788,1.244353,0.009218021,0.033591457,0.64314437,0.63392633,6.0862775,3.6914883,5.6437397,3.6844854,0.15699531,1.5483733,13.292544,1.1228048,6.810169,2.1900897,5.994011,2.3529706,-1.3093423,-17.120234,0.033304356,2.1505048,1.0463716,0.6625717,7.448061,0.7172389,11.01715,1.0434507,18.453644,0.65859383,768.57056,0.43413752,1113.9713,0.26273343,-151.4962,-0.5297858,1712.693,0.18086849,925.507,0.42598847,-137.33112,-0.6106741,2868.4827,0.113614485,583.2509,0.63661253,-139.59879,-0.5774742,-12.607711,-0.6206662,25.51499,0.35053805,0.102144815,0.41411874,-0.008640508,-1.3988163,0.4070711,0.6058939,23.316013,0.5850499,-2.5701752,-5.7556844,1.6496731,11.999975,-24.663494,-0.8762909,-14.081138,25.515198,-0.008889427,0.00837301,0.022582423,2.0725389,1.312336,0.262,0.14413881,0.5925,0.460292,-35.59771
"('/content/ravdess/Actor_08/03-01-06-02-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.970625'))",,,,44.257126,0.08904457,43.726498,44.97462,46.525047,2.7985497,477.5334,791.8978,103.33597,117.82981,0.5743223,1.3927238,0.01608534,0.15880401,1.1124123,1.096327,16.625397,9.183984,18.474714,10.893887,0.39304146,1.8359993,8.164205,1.3963383,-5.0228653,-3.5196447,5.811679,2.3465066,-7.120044,-2.84591,0.033723567,2.1709898,1.1709932,0.7665102,8.665931,0.6743334,4.3031006,2.1071362,8.502751,1.381469,753.0608,0.40997112,889.63226,0.3020369,-151.77562,-0.5608583,1801.9622,0.189558,761.4899,0.48229206,-129.84785,-0.7045692,2881.3425,0.12163648,635.749,0.50201774,-131.28076,-0.68057525,-4.640583,-1.7103151,15.126404,0.46182522,0.056175783,0.7494564,-0.0014885148,-7.5995774,1.0241761,0.8653737,12.058145,0.7894535,-17.401392,-1.0523785,5.2130804,3.6778576,-27.403223,-0.6286248,-10.635044,22.380844,0.00027331326,0.0070267096,0.028916351,2.0202022,1.0230179,0.3525,0.062199276,0.7966666,0.5230891,-26.965286
"('/content/ravdess/Actor_08/03-01-03-02-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.903895833'))",,,,36.570362,0.09195723,32.891212,36.4057,40.23458,7.3433685,106.159775,106.95796,33.401775,11.583189,0.32767016,1.2802736,0.010035148,0.07732106,0.63426375,0.6242286,8.667952,4.996007,7.464893,3.7653067,0.17585471,1.6180874,12.948761,1.1033895,1.0295005,16.207182,16.929928,0.7395403,1.7079127,10.14679,0.024337346,1.0755638,1.0381898,0.63360447,8.873418,0.36166608,4.236657,2.656954,8.309837,1.1914076,510.2638,0.41425407,1111.3264,0.2288383,-142.50934,-0.602922,1539.8872,0.15496828,697.99866,0.4366313,-128.38332,-0.6902849,2601.236,0.11005878,662.8442,0.47177252,-128.5515,-0.6857447,-10.72371,-0.8990478,18.247335,0.5316228,0.009502984,6.418125,-0.010501644,-1.0782524,0.41524416,0.77798784,26.521776,0.39685988,-9.594779,-1.8515427,22.80175,0.7200715,-12.408643,-1.4797138,-12.613028,22.336517,-0.022317749,0.007689069,0.023716949,1.7994859,0.78125,0.5,0.34127212,0.5675,0.4930707,-35.29226
"('/content/ravdess/Actor_08/03-01-02-01-01-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.603604167'))",,,,33.45006,0.09786823,31.985382,33.820923,36.476635,4.491253,111.0875,33.056767,31.977531,22.345495,0.09460569,1.1422056,0.009623019,0.017399909,0.19198248,0.18235946,1.9250094,1.1032648,2.4346247,1.2311457,0.02592,1.2452953,16.992136,0.84463835,10.94617,1.2388409,12.047902,0.95397925,2.407532,6.971255,0.03995393,1.657253,1.2095786,0.83347034,7.114502,0.6591191,10.783126,0.707646,24.702581,0.3434406,555.34186,0.35080984,1233.7013,0.18259034,-143.50116,-0.58154815,1671.2124,0.17612255,909.2607,0.42597532,-143.14412,-0.55678535,2724.642,0.10799568,793.1376,0.68863755,-144.86395,-0.53113025,-14.4098215,-0.6386984,23.992538,0.33563644,0.09004,0.37486362,-0.013238325,-0.9398629,0.060851123,0.52362734,29.591661,0.4490423,5.4107738,3.1744158,15.465627,1.0875425,-15.108248,-0.91312116,-16.728537,27.246492,-0.013237785,0.0057765315,0.0096510295,2.2284124,2.259887,0.1325,0.0582559,0.32714286,0.44351563,-51.19262
"('/content/ravdess/Actor_08/03-01-06-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.770437500'))",,,,38.52291,0.094443575,36.876675,38.991848,40.580647,3.7039719,486.5098,571.1591,35.190998,18.090961,0.34197927,1.1929847,0.02746266,0.0907512,0.6511927,0.62373006,6.769827,4.304148,9.102483,6.281971,0.1628976,1.4740343,14.157893,1.1100875,-6.091,-2.66111,5.204416,2.6933815,-3.3777218,-5.4885197,0.018240893,1.9735458,1.0858082,0.9798159,8.153679,0.6315594,7.302984,1.4505233,17.189133,0.5518314,652.5499,0.5155193,1127.4918,0.30538708,-156.44322,-0.49743983,1663.6487,0.21098219,904.3841,0.43831167,-134.5498,-0.64070594,2728.7146,0.14491278,774.5727,0.6287933,-136.80031,-0.60667104,-10.447825,-0.72452927,22.142647,0.35343647,0.06371889,0.61370647,-0.013162181,-0.78440315,0.4030825,0.6107283,25.776506,0.54355353,-10.257674,-1.5418476,6.3124003,3.174054,-21.342163,-0.8280826,-6.1387453,18.30673,0.020325534,0.00718372,0.032871984,1.8617021,1.6216217,0.21166666,0.14450106,0.38166666,0.4710066,-35.130543
"('/content/ravdess/Actor_08/03-01-08-01-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.803791667'))",,,,37.446148,0.14760864,34.622746,37.094376,42.129055,7.5063095,86.548645,33.223297,174.21852,183.91605,0.17900893,1.2496316,0.009103364,0.024139643,0.42988628,0.42078292,4.6789618,2.7473993,4.6691184,2.9616232,0.08179316,1.4715211,13.981214,1.0464255,6.6759825,2.0475905,7.5283475,1.652704,-0.05898372,-348.84396,0.06236497,1.2892239,1.3510611,0.68846285,5.3767586,0.9587471,9.541022,1.1328173,18.237003,0.6294709,650.44403,0.45983538,1160.8254,0.2782841,-154.81023,-0.50986344,1636.4373,0.20907941,905.9117,0.48537835,-142.16968,-0.58125734,2743.5427,0.13053598,698.61566,0.5593777,-143.7217,-0.55825305,-10.002002,-0.9153662,21.27812,0.5115248,0.1082,0.3542465,-0.011144298,-1.189197,0.22594608,0.50334775,23.12035,0.6657832,-3.1294415,-4.369724,4.6516356,4.037645,-21.810108,-0.8646538,-14.247429,25.228376,-0.00520086,0.0074010305,0.013516832,2.110818,1.0695187,0.2925,0.23615408,0.49599996,0.479024,-42.383884
"('/content/ravdess/Actor_08/03-01-07-02-01-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.770437500'))",,,,33.21462,0.14543362,31.374447,33.743073,36.86128,5.4868317,615.5627,802.69824,13.431117,33.273632,0.13156216,1.1892248,0.010601108,0.053215794,0.26841518,0.25781408,4.7232866,3.3662927,2.422132,1.504971,0.050331824,1.3707329,17.93978,0.9675122,7.599572,1.5571091,11.377133,1.150195,1.1566747,15.817203,0.046872385,1.7753509,1.2166209,0.6901861,5.4267416,0.9621956,3.8307157,1.9029438,21.75572,0.46695995,586.69336,0.424674,1220.2896,0.21451993,-139.42209,-0.63256115,1691.7008,0.2005465,810.963,0.49490708,-136.69165,-0.6168224,2724.139,0.15790416,821.30237,0.67038167,-138.32678,-0.5938094,-15.60069,-0.6523805,24.480457,0.43034238,0.088429116,0.3594272,-0.022401497,-0.55079937,0.12296189,0.56735224,29.848742,0.5009522,2.3188803,6.66043,11.869362,1.4264811,-14.904943,-1.1969036,-15.301966,26.521576,-0.014366378,0.0037969947,0.011281628,2.6595745,1.6172508,0.21,0.15926915,0.33142856,0.355143,-45.88718
"('/content/ravdess/Actor_08/03-01-02-01-02-02-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.470125'))",,,,34.319344,0.07505148,33.94997,34.5323,35.883713,1.9337425,12.50124,0.0,14.364895,0.0,0.0960794,1.1712037,0.009192437,0.015764602,0.19604272,0.18685028,2.0567985,1.0662445,2.3054228,1.3129075,0.022543872,1.2513975,15.854004,0.88017017,11.870247,1.2449001,12.974034,0.9361598,3.5576854,4.954762,0.015121607,1.9354777,1.0343319,0.8493156,9.194948,0.45430174,7.9864345,1.0796791,24.768255,0.28162116,548.00775,0.2899384,1226.6437,0.15735747,-140.30893,-0.6225253,1665.5544,0.1688936,798.5484,0.5767393,-140.99644,-0.58605975,2811.3755,0.08564528,775.22394,0.65467954,-142.98984,-0.5569062,-16.234396,-0.50259507,25.875444,0.32248622,0.099513516,0.28498763,-0.01087681,-0.9152618,0.048524193,0.56122935,28.485662,0.33530322,7.173647,2.4896517,17.310598,1.0071096,-14.39239,-1.1157488,-16.221203,27.389425,-0.017851682,0.0066004097,0.00972454,2.8901734,0.87976545,0.37666667,0.19430788,0.5525,0.47928986,-51.196003
"('/content/ravdess/Actor_08/03-01-06-02-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870520833'))",,,,46.888138,0.053058166,45.018757,46.087006,49.536865,4.5181084,98.51737,127.67607,68.180046,74.560356,0.5289686,1.3464264,0.014075804,0.14793351,1.2847692,1.2706934,14.620636,7.8953905,10.73079,6.531942,0.40293208,1.737051,8.43614,1.1206181,-4.190931,-3.588794,1.8929045,8.178912,-7.286698,-3.3265603,0.031134114,1.1220217,1.2162049,0.6738219,9.9468355,0.5349434,9.107715,1.1284043,13.0568905,0.89592564,829.9494,0.34964433,1008.1852,0.26464218,-155.03687,-0.5184826,1884.2795,0.19225931,898.6564,0.43322,-137.55122,-0.6223135,2959.6829,0.1118431,671.6562,0.5860876,-138.95438,-0.6014552,-7.28288,-1.0063071,20.36806,0.26576924,0.089240044,0.51382357,-0.0054962398,-2.5604458,1.1099907,0.7243426,16.38472,0.5152501,-17.34985,-0.8041531,-4.575114,-4.4999294,-34.91203,-0.57216346,-10.456223,22.90469,0.000929375,0.0091826245,0.032463614,2.0725389,0.78740156,0.4333333,0.37366056,0.61,0.48518038,-26.980614
"('/content/ravdess/Actor_08/03-01-04-01-02-01-08.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.570250'))",,,,35.626324,0.02089751,34.908577,35.578808,36.300003,1.3914261,36.74703,24.73208,9.962502,11.328195,0.07575651,1.1797746,0.008660678,0.017518515,0.16517259,0.15651192,2.0172853,1.137235,1.9954522,1.1679678,0.020658137,1.4104532,13.238748,1.1651167,12.405146,0.97706884,11.076907,1.0347644,5.6747265,2.620527,0.016589984,0.9499739,1.1585486,0.91247195,9.161027,0.3891568,9.929527,0.87764776,26.510666,0.36716086,554.5403,0.4001629,1191.7401,0.21521008,-162.37437,-0.4523011,1654.4994,0.18635187,785.60596,0.47367418,-156.17706,-0.47311932,2748.3716,0.080151424,842.6674,0.43786937,-157.96791,-0.44839257,-17.496271,-0.45685914,27.332483,0.33931783,0.09563256,0.3192135,-0.011911345,-0.8017151,0.055783074,0.55886596,27.13373,0.48536858,9.991714,1.4894648,16.671253,0.89047325,-13.494257,-0.9800643,-13.739374,24.849197,-0.005151528,0.008139882,0.00910638,2.8089888,1.4245014,0.17,0.11916375,0.42499998,0.48733115,-52.310444
